idx,tag,n_tokens,mse,nmse,fve,reward,extracted,cjk,explanation
457,p0.006,30,0.3183654844760895,0.4749146315385617,0.5250853684614383,-0.3183654844760895,True,0.0,"technical vehicle repair advice cause-and-effect diagnostic pattern ""usually"" begins explanation"
458,p0.006,31,0.5791531205177307,0.863938788112389,0.136061211887611,-0.5791531205177307,True,0.0,"School accreditation context technical description expected ""Embry-"" is a truncated company name"
459,p0.006,39,0.32299327850341797,0.4818180403642447,0.5181819596357553,-0.32299327850341797,True,0.0,Spam/SEO adult dating content pattern  continuation of dating site description  final sentence ends mid-thought describing dating profiles
460,p0.006,42,0.5925192832946777,0.8838774641932597,0.11612253580674026,-0.5925192832946777,True,0.0,"technical nuclear physics description  continuation of nuclear data system context  ""Next Nu"" begins ""Nuclide Chart"" or ""Nuclide Table"""
461,p0.006,35,0.29785799980163574,0.4443230473284262,0.5556769526715738,-0.29785799980163574,True,0.0,"Market analysis context  explaining supply/demand dynamics  ""given the new construction"" signals elaboration follows"
462,p0.006,32,0.31854379177093506,0.4751806174803845,0.5248193825196155,-0.31854379177093506,True,0.0,"Technical aviation paper abstract flight dynamics simulation context ""zero"" completes ""zero-uplift"""
463,p0.006,31,0.29187941551208496,0.4354046271684434,0.5645953728315566,-0.29187941551208496,True,0.0,"recipes section continuation describing batter texture ""these don"" begins ""don't"""
464,p0.006,33,0.152579665184021,0.22760732241559514,0.7723926775844049,-0.152579665184021,True,0.0,"List of VoIP benefits continuing  technical explanation pattern  ""do not use"" requires completing phrase"
465,p0.006,33,0.1888568252325058,0.28172296917310513,0.7182770308268949,-0.1888568252325058,True,0.0,"Student blog post format  collaborative school event description  ""from different departments"" needs continuation"
466,p0.006,29,0.35923945903778076,0.535887474120497,0.464112525879503,-0.35923945903778076,True,0.0,News report context established  Warning consequence expected  We should warn [who?]
467,p0.006,30,0.3897691071033478,0.5814293976927731,0.41857060230722687,-0.3897691071033478,True,0.0,"Legal case analysis Debt repayment condition logic ""for which"" requires completion"
468,p0.006,29,0.6094068884849548,0.909069173683085,0.09093082631691496,-0.6094068884849548,True,0.0,"Trading platform feature list  specification continuation  ""spread"" ends mid-description"
469,p0.006,31,0.22064322233200073,0.32913962016869636,0.6708603798313036,-0.22064322233200073,True,0.0,"biographical career description professional role progression expected ""as"" signals next position title"
470,p0.006,31,0.4417915940284729,0.6590327856681457,0.3409672143318543,-0.4417915940284729,True,0.0,"Event listing format  Where/When section expected  ""Where"" signals location details follow"
471,p0.006,28,0.19969221949577332,0.29788642760385475,0.7021135723961452,-0.19969221949577332,True,0.0,"business advisory article data-driven decision making ""an objective and analytical"""
472,p0.006,32,0.2755366265773773,0.41102563521203966,0.5889743647879604,-0.2755366265773773,True,0.0,"news article format  author byline pattern  ""Stevie"" is a partial name"
473,p0.006,41,0.311479389667511,0.4646424527433718,0.5353575472566282,-0.311479389667511,True,0.0,"Narrative about failed wedding cake  Self-deprecating humor tone  ""thought I could do what I pleased"" requires continuation explaining consequences"
474,p0.006,33,1.1606414318084717,1.7313610451295853,-0.7313610451295853,-1.1606414318084717,True,0.0,"Marketing copy for a dating app  Continuation of benefits description  ""a kind"" begins a phrase"
475,p0.006,30,0.577905535697937,0.8620777312017114,0.13792226879828862,-0.577905535697937,True,0.0,"Child's first flower experience  comparison to others  ""as"" begins adjective phrase"
476,p0.006,29,0.4438331127166748,0.6620781757712281,0.3379218242287719,-0.4438331127166748,True,0.0,"technical paper format experimental parameters listed ""5m"" needs unit completion"
477,p0.006,41,0.22630161046981812,0.33758039483997054,0.6624196051600295,-0.22630161046981812,True,0.0,"explanation of TSP solution methods ""you can use"" introduces a method ""you can use"" requires a solution technique next"
478,p0.006,37,0.39118868112564087,0.58354701567152,0.41645298432848,-0.39118868112564087,True,0.0,"Travel/retail editorial context  Continuation of service explanation  ""when you're there"" ends mid-sentence"
479,p0.006,34,0.45495134592056274,0.6786635529017719,0.32133644709822806,-0.45495134592056274,True,0.0,"Letter to Mrs. King continues  personal tributes list  ""also wanted to let Mrs. King"""
480,p0.006,30,0.2291405200958252,0.341815275141851,0.6581847248581489,-0.2291405200958252,True,0.0,"Comparative sediment analysis different particle characteristics ""of the"" requires noun phrase"
481,p0.006,30,0.4888179898262024,0.7291833658091366,0.27081663419086344,-0.4888179898262024,True,0.0,"slot machine casino content  bonus offer description  ""the"" begins specific bonus term"
482,p0.006,37,0.22691576182842255,0.3384965414714451,0.6615034585285549,-0.22691576182842255,True,0.0,"Fire damage aftermath context rescue and recovery operations narrative ""rescue workers are still trying to"" requires completion"
483,p0.006,28,0.48293185234069824,0.7204028511132243,0.27959714888677567,-0.48293185234069824,True,0.0,Military award list ongoing personal biography narrative final token begins medal description
484,p0.006,26,0.24775823950767517,0.36958784404679185,0.6304121559532081,-0.24775823950767517,True,0.0,"Tourism website format  ski resort description continuation  ""The Sk"""
485,p0.006,37,0.5621540546417236,0.8385808096233296,0.1614191903766704,-0.5621540546417236,True,0.0,"Speculation about cast role  Actor connection to ""Dexter"" ""of 'Dexter'"" ends mid-sentence"
486,p0.006,31,0.17346900701522827,0.258768533547438,0.741231466452562,-0.17346900701522827,True,0.0,"Marvel universe setup  superhero origin story  ""the super"" begins ""superpowers"""
487,p0.006,28,0.826712965965271,1.2332306822319345,-0.23323068223193455,-0.826712965965271,True,0.0,personal narrative context regional league membership details APB abbreviation follows
488,p0.006,42,0.47970783710479736,0.7155934980819049,0.28440650191809513,-0.47970783710479736,True,0.0,"Ongoing sports scandal narrative  Penn State child abuse scandal reference  ""Big 1"" requires ""0"" completing ""Big 10"""
489,p0.006,27,0.30890050530433655,0.46079545934478455,0.5392045406552155,-0.30890050530433655,True,0.0,"Technical troubleshooting guide  Android permissions context  ""and Android"" continuation"
490,p0.006,34,0.22828948497772217,0.3405457624300525,0.6594542375699475,-0.22828948497772217,True,0.0,"Sensor specification context  gravity/acceleration measurement domain  ""the"" completes noun phrase requiring motion reference"
491,p0.006,28,0.45260390639305115,0.6751618121898294,0.3248381878101706,-0.45260390639305115,True,0.0,"Marketing/product page  cost-saving emphasis  ""without tool"" requires completion"
492,p0.006,28,0.228817880153656,0.34133398418310573,0.6586660158168942,-0.228817880153656,True,0.0,"List continuation pattern Product review format ""Consistent"" requires completion"
493,p0.006,29,0.40775179862976074,0.6082546778715968,0.3917453221284032,-0.40775179862976074,True,0.0,historical timeline pattern  institutional details continue  reopened in requires year
494,p0.006,34,0.15655535459518433,0.23353796868185583,0.7664620313181442,-0.15655535459518433,True,0.0,"Practical cooking advice format  Organizing cooking essentials  ""Tuck any"" begins a storage instruction"
495,p0.006,33,0.49633917212486267,0.740402922244347,0.259597077755653,-0.49633917212486267,True,0.0,"Argumentative critique structure  scientific skepticism theme  ""question whether any of them are sufficient to justify..."""
496,p0.006,37,0.3795470595359802,0.566180885555803,0.43381911444419696,-0.3795470595359802,True,0.0,"Local mortgage example narrative numeric rate/price detail expected ""a 30 year fixed at"" requires specific figure"
497,p0.006,31,0.31984490156173706,0.47712151907625566,0.5228784809237443,-0.31984490156173706,True,0.0,"Patent technical description temperature-sensing device context ""the thermal"" requires completion"
498,p0.006,34,0.32456982135772705,0.4841698131074209,0.5158301868925791,-0.32456982135772705,True,0.0,"Institutional bio context technical domain expertise expected ""robotic"" requires completing the noun phrase"
499,p0.006,29,0.9619607925415039,1.4349836198361583,-0.4349836198361583,-0.9619607925415039,True,0.0,"FAQ/encyclopedia format scientific equipment explanation ""Also Known As"""
500,p0.006,32,0.31273332238197327,0.46651297898475436,0.5334870210152456,-0.31273332238197327,True,0.0,"product description format historical/cultural context expected ""since"" requires a time reference"
501,p0.006,30,0.33248645067214966,0.4959792688342987,0.5040207311657012,-0.33248645067214966,True,0.0,"business press release style product capability description ""the company"" subject requires verb"
502,p0.006,34,0.22419631481170654,0.3344398668603211,0.6655601331396789,-0.22419631481170654,True,0.0,"Agricultural statistics context  Global data scope established  ""globally"" ends the sentence requiring completion"
503,p0.006,31,0.4824252724647522,0.7196471718487912,0.28035282815120877,-0.4824252724647522,True,0.0,"film review genre  continuation of review  ""R"" repeats ""R.I.P."""
504,p0.006,31,0.40140223503112793,0.598782857577265,0.401217142422735,-0.40140223503112793,True,0.0,"Review content pattern  Casino feature description  ""The actual cash"" begins describing payout stats"
505,p0.006,29,0.20572006702423096,0.30687833510494283,0.6931216648950571,-0.20572006702423096,True,0.0,"Marketing/promotional tone trail facilities description ""to pause"" needs completion"
506,p0.006,32,0.5048032999038696,0.7530290966302964,0.24697090336970362,-0.5048032999038696,True,0.0,"Legal tech blog format  ongoing sentence describing technical attack ""millions"" needs completion"
507,p0.006,45,0.3214453458786011,0.47950894629466867,0.5204910537053313,-0.3214453458786011,True,0.0,"Nutritional supplement marketing content  Contrast between ""supplementing"" vs. holistic healing  ""rather than supplementing"" sets up what it is replacing"
508,p0.006,34,0.26681891083717346,0.398021176624357,0.601978823375643,-0.26681891083717346,True,0.0,"Artist biography format continues  describing musical style/genre  ""rock and roll all"" requires completion"
509,p0.006,29,0.9871015548706055,1.4724867929510836,-0.47248679295108365,-0.9871015548706055,True,0.0,word count continuation blog post structure 360 word count limit reached
510,p0.006,28,0.4158695936203003,0.6203642180222259,0.37963578197777414,-0.4158695936203003,True,0.0,"criminal case details  child abuse allegations  ""1"" begins a number"
511,p0.006,28,0.29582685232162476,0.4412931282445239,0.5587068717554762,-0.29582685232162476,True,0.0,"Product specification content  Technical benefits expected  ""quieter"" requires completion"
512,p0.006,37,0.44360843300819397,0.6617430148126118,0.3382569851873882,-0.44360843300819397,True,0.0,"Patent description format Technical components explanation ""protruding from the tubular section"" describes a connector part"
513,p0.006,35,0.12195909023284912,0.18192976068378347,0.8180702393162165,-0.12195909023284912,True,0.0,"Ongoing government statement Malay-language translation context ""the state government"" requires continuation describing policy/action"
